"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'29155," 남구",'85,"80 - 84세",1995,1394,292,1102
'29155," 남구",'90,"85+ ",1995,939,156,783
'29170," 북구",'00,"계",1995,464700,230802,233898
'29170," 북구",'05,"0 - 4세",1995,41854,22067,19787
'29170," 북구",'10,"5 - 9세",1995,35183,18286,16897
'29170," 북구",'15,"10 - 14세",1995,43748,22807,20941
'29170," 북구",'20,"15 - 19세",1995,45588,23747,21841
'29170," 북구",'25,"20 - 24세",1995,47071,23336,23735
'29170," 북구",'30,"25 - 29세",1995,47109,23352,23757
'29170," 북구",'35,"30 - 34세",1995,44792,22668,22124
'29170," 북구",'40,"35 - 39세",1995,42283,20890,21393
'29170," 북구",'45,"40 - 44세",1995,29850,14690,15160
'29170," 북구",'50,"45 - 49세",1995,24173,12075,12098
'29170," 북구",'55,"50 - 54세",1995,18607,9271,9336
'29170," 북구",'60,"55 - 59세",1995,14349,6796,7553
'29170," 북구",'65,"60 - 64세",1995,10172,4504,5668
'29170," 북구",'70,"65 - 69세",1995,7499,2808,4691
'29170," 북구",'75,"70 - 74세",1995,5317,1828,3489
'29170," 북구",'80,"75 - 79세",1995,3467,989,2478
'29170," 북구",'85,"80 - 84세",1995,2173,485,1688
'29170," 북구",'90,"85+ ",1995,1465,203,1262
'29200," 광산구",'00,"계",1995,178145,89838,88307
'29200," 광산구",'05,"0 - 4세",1995,21038,11051,9987
'29200," 광산구",'10,"5 - 9세",1995,15271,7855,7416
'29200," 광산구",'15,"10 - 14세",1995,13019,6523,6496
'29200," 광산구",'20,"15 - 19세",1995,12790,6512,6278
'29200," 광산구",'25,"20 - 24세",1995,15894,8040,7854
'29200," 광산구",'30,"25 - 29세",1995,21199,10114,11085
'29200," 광산구",'35,"30 - 34세",1995,21186,11636,9550
'29200," 광산구",'40,"35 - 39세",1995,15525,8810,6715
'29200," 광산구",'45,"40 - 44세",1995,8562,4712,3850
'29200," 광산구",'50,"45 - 49세",1995,6949,3562,3387
'29200," 광산구",'55,"50 - 54세",1995,6366,3019,3347
'29200," 광산구",'60,"55 - 59세",1995,5878,2504,3374
'29200," 광산구",'65,"60 - 64세",1995,4893,2032,2861
'29200," 광산구",'70,"65 - 69세",1995,3888,1560,2328
'29200," 광산구",'75,"70 - 74세",1995,2615,1002,1613
'29200," 광산구",'80,"75 - 79세",1995,1606,558,1048
'29200," 광산구",'85,"80 - 84세",1995,893,239,654
'29200," 광산구",'90,"85+ ",1995,573,109,464
'30,"대전광역시",'00,"계",1995,1265081,636556,628525
'30,"대전광역시",'05,"0 - 4세",1995,107281,57301,49980
'30,"대전광역시",'10,"5 - 9세",1995,95839,51232,44607
'30,"대전광역시",'15,"10 - 14세",1995,113446,59257,54189
'30,"대전광역시",'20,"15 - 19세",1995,112289,57900,54389
'30,"대전광역시",'25,"20 - 24세",1995,121413,60542,60871
'30,"대전광역시",'30,"25 - 29세",1995,127653,63908,63745
'30,"대전광역시",'35,"30 - 34세",1995,126086,63686,62400
'30,"대전광역시",'40,"35 - 39세",1995,123384,62233,61151
'30,"대전광역시",'45,"40 - 44세",1995,88364,45231,43133
'30,"대전광역시",'50,"45 - 49세",1995,65025,33734,31291
'30,"대전광역시",'55,"50 - 54세",1995,52331,26331,26000
'30,"대전광역시",'60,"55 - 59세",1995,42298,20401,21897
'30,"대전광역시",'65,"60 - 64세",1995,31212,13790,17422
'30,"대전광역시",'70,"65 - 69세",1995,22456,8826,13630
'30,"대전광역시",'75,"70 - 74세",1995,16475,6253,10222
'30,"대전광역시",'80,"75 - 79세",1995,10292,3524,6768
'30,"대전광역시",'85,"80 - 84세",1995,5902,1678,4224
'30,"대전광역시",'90,"85+ ",1995,3335,729,2606
'30110," 동구",'00,"계",1995,268014,135587,132427
'30110," 동구",'05,"0 - 4세",1995,19238,10322,8916
'30110," 동구",'10,"5 - 9세",1995,16861,8981,7880
'30110," 동구",'15,"10 - 14세",1995,22363,11692,10671
'30110," 동구",'20,"15 - 19세",1995,25800,13319,12481
'30110," 동구",'25,"20 - 24세",1995,30203,15407,14796
'30110," 동구",'30,"25 - 29세",1995,27846,14868,12978
'30110," 동구",'35,"30 - 34세",1995,23532,12362,11170
'30110," 동구",'40,"35 - 39세",1995,23098,11671,11427
'30110," 동구",'45,"40 - 44세",1995,17860,8987,8873
'30110," 동구",'50,"45 - 49세",1995,14884,7412,7472
'30110," 동구",'55,"50 - 54세",1995,13279,6485,6794
'30110," 동구",'60,"55 - 59세",1995,11041,5247,5794
'30110," 동구",'65,"60 - 64세",1995,8060,3612,4448
'30110," 동구",'70,"65 - 69세",1995,5554,2252,3302
'30110," 동구",'75,"70 - 74세",1995,4007,1619,2388
'30110," 동구",'80,"75 - 79세",1995,2316,811,1505
'30110," 동구",'85,"80 - 84세",1995,1351,389,962
'30110," 동구",'90,"85+ ",1995,721,151,570
'30140," 중구",'00,"계",1995,264660,132154,132506
'30140," 중구",'05,"0 - 4세",1995,17928,9504,8424
'30140," 중구",'10,"5 - 9세",1995,16428,8879,7549
'30140," 중구",'15,"10 - 14세",1995,22739,11879,10860
'30140," 중구",'20,"15 - 19세",1995,26118,13402,12716
'30140," 중구",'25,"20 - 24세",1995,29496,14912,14584
'30140," 중구",'30,"25 - 29세",1995,26463,13798,12665
'30140," 중구",'35,"30 - 34세",1995,22375,11431,10944
'30140," 중구",'40,"35 - 39세",1995,22812,11123,11689
'30140," 중구",'45,"40 - 44세",1995,18468,8847,9621
'30140," 중구",'50,"45 - 49세",1995,15620,7701,7919
'30140," 중구",'55,"50 - 54세",1995,13279,6579,6700
'30140," 중구",'60,"55 - 59세",1995,10775,5253,5522
'30140," 중구",'65,"60 - 64세",1995,7856,3548,4308
'30140," 중구",'70,"65 - 69세",1995,5641,2308,3333
'30140," 중구",'75,"70 - 74세",1995,3993,1576,2417
'30140," 중구",'80,"75 - 79세",1995,2434,848,1586
'30140," 중구",'85,"80 - 84세",1995,1379,381,998
'30140," 중구",'90,"85+ ",1995,856,185,671
'30170," 서구",'00,"계",1995,411878,206249,205629
'30170," 서구",'05,"0 - 4세",1995,37407,19997,17410
'30170," 서구",'10,"5 - 9세",1995,34907,18755,16152
'30170," 서구",'15,"10 - 14세",1995,40802,21510,19292
'30170," 서구",'20,"15 - 19세",1995,35893,18674,17219
'30170," 서구",'25,"20 - 24세",1995,34631,16840,17791
'30170," 서구",'30,"25 - 29세",1995,38179,17699,20480
'30170," 서구",'35,"30 - 34세",1995,43237,21028,22209
'30170," 서구",'40,"35 - 39세",1995,44685,22154,22531
'30170," 서구",'45,"40 - 44세",1995,31135,16221,14914
'30170," 서구",'50,"45 - 49세",1995,20766,11242,9524
'30170," 서구",'55,"50 - 54세",1995,14653,7651,7002
'30170," 서구",'60,"55 - 59세",1995,11133,5480,5653
'30170," 서구",'65,"60 - 64세",1995,8044,3546,4498
'30170," 서구",'70,"65 - 69세",1995,5995,2206,3789
'30170," 서구",'75,"70 - 74세",1995,4576,1582,2994
'30170," 서구",'80,"75 - 79세",1995,3037,976,2061
'30170," 서구",'85,"80 - 84세",1995,1796,478,1318
'30170," 서구",'90,"85+ ",1995,1002,210,792
'30200," 유성구",'00,"계",1995,119639,61101,58538
'30200," 유성구",'05,"0 - 4세",1995,12904,6842,6062
'30200," 유성구",'10,"5 - 9세",1995,11129,5853,5276
'30200," 유성구",'15,"10 - 14세",1995,10150,5207,4943
'30200," 유성구",'20,"15 - 19세",1995,7914,4083,3831
'30200," 유성구",'25,"20 - 24세",1995,8618,4401,4217
'30200," 유성구",'30,"25 - 29세",1995,12764,6471,6293
'30200," 유성구",'35,"30 - 34세",1995,14499,7270,7229
'30200," 유성구",'40,"35 - 39세",1995,13035,6959,6076
'30200," 유성구",'45,"40 - 44세",1995,7840,4369,3471
'30200," 유성구",'50,"45 - 49세",1995,4746,2618,2128
'30200," 유성구",'55,"50 - 54세",1995,3804,1948,1856
'30200," 유성구",'60,"55 - 59세",1995,3477,1627,1850
'30200," 유성구",'65,"60 - 64세",1995,2888,1212,1676
'30200," 유성구",'70,"65 - 69세",1995,2200,901,1299
'30200," 유성구",'75,"70 - 74세",1995,1683,657,1026
'30200," 유성구",'80,"75 - 79세",1995,1055,389,666
'30200," 유성구",'85,"80 - 84세",1995,574,202,372
'30200," 유성구",'90,"85+ ",1995,359,92,267
'30230," 대덕구",'00,"계",1995,200890,101465,99425
'30230," 대덕구",'05,"0 - 4세",1995,19804,10636,9168
'30230," 대덕구",'10,"5 - 9세",1995,16514,8764,7750
'30230," 대덕구",'15,"10 - 14세",1995,17392,8969,8423
'30230," 대덕구",'20,"15 - 19세",1995,16564,8422,8142
'30230," 대덕구",'25,"20 - 24세",1995,18465,8982,9483
'30230," 대덕구",'30,"25 - 29세",1995,22401,11072,11329
'30230," 대덕구",'35,"30 - 34세",1995,22443,11595,10848
'30230," 대덕구",'40,"35 - 39세",1995,19754,10326,9428
'30230," 대덕구",'45,"40 - 44세",1995,13061,6807,6254
'30230," 대덕구",'50,"45 - 49세",1995,9009,4761,4248
'30230," 대덕구",'55,"50 - 54세",1995,7316,3668,3648
'30230," 대덕구",'60,"55 - 59세",1995,5872,2794,3078
'30230," 대덕구",'65,"60 - 64세",1995,4364,1872,2492
'30230," 대덕구",'70,"65 - 69세",1995,3066,1159,1907
'30230," 대덕구",'75,"70 - 74세",1995,2216,819,1397
'30230," 대덕구",'80,"75 - 79세",1995,1450,500,950
'30230," 대덕구",'85,"80 - 84세",1995,802,228,574
'30230," 대덕구",'90,"85+ ",1995,397,91,306
'41,"경기도",'00,"계",1995,7789424,3946338,3843086
'41,"경기도",'05,"0 - 4세",1995,750445,395297,355148
'41,"경기도",'10,"5 - 9세",1995,643124,333839,309285
'41,"경기도",'15,"10 - 14세",1995,614686,314816,299870
'41,"경기도",'20,"15 - 19세",1995,534708,273402,261306
'41,"경기도",'25,"20 - 24세",1995,648889,326740,322149
'41,"경기도",'30,"25 - 29세",1995,833985,410518,423467
'41,"경기도",'35,"30 - 34세",1995,923617,475501,448116
'41,"경기도",'40,"35 - 39세",1995,822747,444407,378340
'41,"경기도",'45,"40 - 44세",1995,501556,274731,226825
'41,"경기도",'50,"45 - 49세",1995,350245,185040,165205
'41,"경기도",'55,"50 - 54세",1995,301383,148932,152451
'41,"경기도",'60,"55 - 59세",1995,271956,128861,143095
'41,"경기도",'65,"60 - 64세",1995,211234,91914,119320
'41,"경기도",'70,"65 - 69세",1995,149491,58582,90909
'41,"경기도",'75,"70 - 74세",1995,108867,42394,66473
'41,"경기도",'80,"75 - 79세",1995,66680,24842,41838
'41,"경기도",'85,"80 - 84세",1995,36264,11542,24722
'41,"경기도",'90,"85+ ",1995,19547,4980,14567
'41110," 수원시",'00,"계",1995,746610,377061,369549
'41110," 수원시",'05,"0 - 4세",1995,73905,38909,34996
'41110," 수원시",'10,"5 - 9세",1995,61061,31819,29242
'41110," 수원시",'15,"10 - 14세",1995,62910,32567,30343
'41110," 수원시",'20,"15 - 19세",1995,55676,28769,26907
'41110," 수원시",'25,"20 - 24세",1995,64988,31976,33012
'41110," 수원시",'30,"25 - 29세",1995,87325,42907,44418
'41110," 수원시",'35,"30 - 34세",1995,89957,46279,43678
'41110," 수원시",'40,"35 - 39세",1995,77948,40756,37192
'41110," 수원시",'45,"40 - 44세",1995,50043,26341,23702
'41110," 수원시",'50,"45 - 49세",1995,33975,18092,15883
'41110," 수원시",'55,"50 - 54세",1995,25920,13144,12776
'41110," 수원시",'60,"55 - 59세",1995,20237,9772,10465
'41110," 수원시",'65,"60 - 64세",1995,14656,6240,8416
'41110," 수원시",'70,"65 - 69세",1995,10753,3853,6900
'41110," 수원시",'75,"70 - 74세",1995,7987,2865,5122
'41110," 수원시",'80,"75 - 79세",1995,5019,1644,3375
'41110," 수원시",'85,"80 - 84세",1995,2702,762,1940
'41110," 수원시",'90,"85+ ",1995,1548,366,1182
'41111," 장안구",'00,"계",1995,253062,126946,126116
'41111," 장안구",'05,"0 - 4세",1995,24395,12854,11541
'41111," 장안구",'10,"5 - 9세",1995,19786,10275,9511
'41111," 장안구",'15,"10 - 14세",1995,20986,10885,10101
'41111," 장안구",'20,"15 - 19세",1995,19370,9994,9376
'41111," 장안구",'25,"20 - 24세",1995,22015,10694,11321
'41111," 장안구",'30,"25 - 29세",1995,29072,14129,14943
'41111," 장안구",'35,"30 - 34세",1995,29794,15306,14488
'41111," 장안구",'40,"35 - 39세",1995,26099,13434,12665
'41111," 장안구",'45,"40 - 44세",1995,17151,8909,8242
'41111," 장안구",'50,"45 - 49세",1995,12111,6363,5748
'41111," 장안구",'55,"50 - 54세",1995,9468,4774,4694
'41111," 장안구",'60,"55 - 59세",1995,7487,3609,3878
'41111," 장안구",'65,"60 - 64세",1995,5294,2300,2994
'41111," 장안구",'70,"65 - 69세",1995,3890,1421,2469
'41111," 장안구",'75,"70 - 74세",1995,2804,993,1811
'41111," 장안구",'80,"75 - 79세",1995,1816,598,1218
'41111," 장안구",'85,"80 - 84세",1995,902,270,632
'41111," 장안구",'90,"85+ ",1995,622,138,484
'41113," 권선구",'00,"계",1995,260360,132199,128161
'41113," 권선구",'05,"0 - 4세",1995,25982,13749,12233
'41113," 권선구",'10,"5 - 9세",1995,20969,10946,10023
'41113," 권선구",'15,"10 - 14세",1995,21747,11327,10420
'41113," 권선구",'20,"15 - 19세",1995,19367,9975,9392
'41113," 권선구",'25,"20 - 24세",1995,22823,11272,11551
'41113," 권선구",'30,"25 - 29세",1995,30767,15224,15543
'41113," 권선구",'35,"30 - 34세",1995,31244,16325,14919
'41113," 권선구",'40,"35 - 39세",1995,26529,13992,12537
'41113," 권선구",'45,"40 - 44세",1995,17186,9048,8138
'41113," 권선구",'50,"45 - 49세",1995,11999,6418,5581
'41113," 권선구",'55,"50 - 54세",1995,9200,4638,4562
'41113," 권선구",'60,"55 - 59세",1995,7361,3549,3812
'41113," 권선구",'65,"60 - 64세",1995,5276,2302,2974
'41113," 권선구",'70,"65 - 69세",1995,3758,1384,2374
'41113," 권선구",'75,"70 - 74세",1995,2869,1056,1813
'41113," 권선구",'80,"75 - 79세",1995,1800,613,1187
'41113," 권선구",'85,"80 - 84세",1995,974,255,719
'41113," 권선구",'90,"85+ ",1995,509,126,383
'41115," 팔달구",'00,"계",1995,233188,117916,115272
'41115," 팔달구",'05,"0 - 4세",1995,23528,12306,11222
'41115," 팔달구",'10,"5 - 9세",1995,20306,10598,9708
'41115," 팔달구",'15,"10 - 14세",1995,20177,10355,9822
'41115," 팔달구",'20,"15 - 19세",1995,16939,8800,8139
'41115," 팔달구",'25,"20 - 24세",1995,20150,10010,10140
'41115," 팔달구",'30,"25 - 29세",1995,27486,13554,13932
'41115," 팔달구",'35,"30 - 34세",1995,28919,14648,14271
'41115," 팔달구",'40,"35 - 39세",1995,25320,13330,11990
'41115," 팔달구",'45,"40 - 44세",1995,15706,8384,7322
'41115," 팔달구",'50,"45 - 49세",1995,9865,5311,4554
'41115," 팔달구",'55,"50 - 54세",1995,7252,3732,3520
'41115," 팔달구",'60,"55 - 59세",1995,5389,2614,2775
'41115," 팔달구",'65,"60 - 64세",1995,4086,1638,2448
'41115," 팔달구",'70,"65 - 69세",1995,3105,1048,2057
'41115," 팔달구",'75,"70 - 74세",1995,2314,816,1498
'41115," 팔달구",'80,"75 - 79세",1995,1403,433,970
'41115," 팔달구",'85,"80 - 84세",1995,826,237,589
'41115," 팔달구",'90,"85+ ",1995,417,102,315
'41130," 성남시",'00,"계",1995,886663,447205,439458
'41130," 성남시",'05,"0 - 4세",1995,76321,40512,35809
'41130," 성남시",'10,"5 - 9세",1995,71387,37453,33934
'41130," 성남시",'15,"10 - 14세",1995,74943,38605,36338
'41130," 성남시",'20,"15 - 19세",1995,67620,34818,32802
'41130," 성남시",'25,"20 - 24세",1995,79687,39507,40180
'41130," 성남시",'30,"25 - 29세",1995,89865,43843,46022
'41130," 성남시",'35,"30 - 34세",1995,96046,47794,48252
'41130," 성남시",'40,"35 - 39세",1995,94905,49227,45678
'41130," 성남시",'45,"40 - 44세",1995,64110,34490,29620
'41130," 성남시",'50,"45 - 49세",1995,46916,24300,22616
'41130," 성남시",'55,"50 - 54세",1995,38287,19868,18419
'41130," 성남시",'60,"55 - 59세",1995,29789,14951,14838
'41130," 성남시",'65,"60 - 64세",1995,20349,9062,11287
'41130," 성남시",'70,"65 - 69세",1995,14449,5514,8935
'41130," 성남시",'75,"70 - 74세",1995,10167,3639,6528
'41130," 성남시",'80,"75 - 79세",1995,6357,2108,4249
'41130," 성남시",'85,"80 - 84세",1995,3588,1101,2487
'41130," 성남시",'90,"85+ ",1995,1877,413,1464
'41131," 수정구",'00,"계",1995,262209,133017,129192
'41131," 수정구",'05,"0 - 4세",1995,23895,12522,11373
'41131," 수정구",'10,"5 - 9세",1995,18188,9565,8623
'41131," 수정구",'15,"10 - 14세",1995,19433,9930,9503
'41131," 수정구",'20,"15 - 19세",1995,20288,10495,9793
'41131," 수정구",'25,"20 - 24세",1995,27034,13292,13742
'41131," 수정구",'30,"25 - 29세",1995,32643,16558,16085
'41131," 수정구",'35,"30 - 34세",1995,29671,15961,13710
'41131," 수정구",'40,"35 - 39세",1995,24898,13350,11548
'41131," 수정구",'45,"40 - 44세",1995,16244,8525,7719
'41131," 수정구",'50,"45 - 49세",1995,12920,6423,6497
'41131," 수정구",'55,"50 - 54세",1995,11455,5772,5683
'41131," 수정구",'60,"55 - 59세",1995,9344,4532,4812
'41131," 수정구",'65,"60 - 64세",1995,6085,2676,3409
'41131," 수정구",'70,"65 - 69세",1995,4081,1511,2570
'41131," 수정구",'75,"70 - 74세",1995,2842,998,1844
'41131," 수정구",'80,"75 - 79세",1995,1791,548,1243
'41131," 수정구",'85,"80 - 84세",1995,887,240,647
'41131," 수정구",'90,"85+ ",1995,510,119,391
'41133," 중원구",'00,"계",1995,284210,144680,139530
'41133," 중원구",'05,"0 - 4세",1995,26712,14148,12564
'41133," 중원구",'10,"5 - 9세",1995,22185,11711,10474
'41133," 중원구",'15,"10 - 14세",1995,23253,11931,11322
'41133," 중원구",'20,"15 - 19세",1995,21866,11138,10728
'41133," 중원구",'25,"20 - 24세",1995,27281,13379,13902
'41133," 중원구",'30,"25 - 29세",1995,33246,16619,16627
'41133," 중원구",'35,"30 - 34세",1995,33679,17692,15987
'41133," 중원구",'40,"35 - 39세",1995,28901,15739,13162
'41133," 중원구",'45,"40 - 44세",1995,17892,9556,8336
'41133," 중원구",'50,"45 - 49세",1995,13297,6899,6398
'41133," 중원구",'55,"50 - 54세",1995,11016,5534,5482
'41133," 중원구",'60,"55 - 59세",1995,8773,4270,4503
'41133," 중원구",'65,"60 - 64세",1995,5979,2597,3382
'41133," 중원구",'70,"65 - 69세",1995,4163,1533,2630
'41133," 중원구",'75,"70 - 74세",1995,2872,992,1880
'41133," 중원구",'80,"75 - 79세",1995,1723,596,1127
'41133," 중원구",'85,"80 - 84세",1995,871,232,639
'41133," 중원구",'90,"85+ ",1995,501,114,387
'41135," 분당구",'00,"계",1995,340244,169508,170736
'41135," 분당구",'05,"0 - 4세",1995,25714,13842,11872
'41135," 분당구",'10,"5 - 9세",1995,31014,16177,14837
'41135," 분당구",'15,"10 - 14세",1995,32257,16744,15513
'41135," 분당구",'20,"15 - 19세",1995,25466,13185,12281
'41135," 분당구",'25,"20 - 24세",1995,25372,12836,12536
'41135," 분당구",'30,"25 - 29세",1995,23976,10666,13310
'41135," 분당구",'35,"30 - 34세",1995,32696,14141,18555
'41135," 분당구",'40,"35 - 39세",1995,41106,20138,20968
'41135," 분당구",'45,"40 - 44세",1995,29974,16409,13565
'41135," 분당구",'50,"45 - 49세",1995,20699,10978,9721
'41135," 분당구",'55,"50 - 54세",1995,15816,8562,7254
'41135," 분당구",'60,"55 - 59세",1995,11672,6149,5523
'41135," 분당구",'65,"60 - 64세",1995,8285,3789,4496
'41135," 분당구",'70,"65 - 69세",1995,6205,2470,3735
'41135," 분당구",'75,"70 - 74세",1995,4453,1649,2804
'41135," 분당구",'80,"75 - 79세",1995,2843,964,1879
'41135," 분당구",'85,"80 - 84세",1995,1830,629,1201
'41135," 분당구",'90,"85+ ",1995,866,180,686
'41150," 의정부시",'00,"계",1995,281184,140910,140274
'41150," 의정부시",'05,"0 - 4세",1995,27954,14591,13363
'41150," 의정부시",'10,"5 - 9세",1995,22869,11793,11076
'41150," 의정부시",'15,"10 - 14세",1995,20984,10721,10263
'41150," 의정부시",'20,"15 - 19세",1995,18505,9560,8945
'41150," 의정부시",'25,"20 - 24세",1995,23544,11708,11836
'41150," 의정부시",'30,"25 - 29세",1995,30974,14625,16349
'41150," 의정부시",'35,"30 - 34세",1995,35411,18017,17394
'41150," 의정부시",'40,"35 - 39세",1995,29910,16257,13653
'41150," 의정부시",'45,"40 - 44세",1995,17465,9371,8094
'41150," 의정부시",'50,"45 - 49세",1995,12474,6246,6228
'41150," 의정부시",'55,"50 - 54세",1995,11119,5287,5832
'41150," 의정부시",'60,"55 - 59세",1995,10174,4715,5459
'41150," 의정부시",'65,"60 - 64세",1995,7463,3256,4207
'41150," 의정부시",'70,"65 - 69세",1995,5232,2175,3057
'41150," 의정부시",'75,"70 - 74세",1995,3345,1331,2014
'41150," 의정부시",'80,"75 - 79세",1995,2055,773,1282
'41150," 의정부시",'85,"80 - 84세",1995,1121,341,780
'41150," 의정부시",'90,"85+ ",1995,585,143,442
'41170," 안양시",'00,"계",1995,593142,297441,295701
'41170," 안양시",'05,"0 - 4세",1995,53116,28141,24975
'41170," 안양시",'10,"5 - 9세",1995,49769,26005,23764
'41170," 안양시",'15,"10 - 14세",1995,51907,26853,25054
'41170," 안양시",'20,"15 - 19세",1995,43399,21891,21508
'41170," 안양시",'25,"20 - 24세",1995,47905,23455,24450
'41170," 안양시",'30,"25 - 29세",1995,60482,29411,31071
'41170," 안양시",'35,"30 - 34세",1995,67813,33343,34470
'41170," 안양시",'40,"35 - 39세",1995,67715,34615,33100
'41170," 안양시",'45,"40 - 44세",1995,43732,23695,20037
'41170," 안양시",'50,"45 - 49세",1995,28820,15500,13320
'41170," 안양시",'55,"50 - 54세",1995,22010,11189,10821
'41170," 안양시",'60,"55 - 59세",1995,18128,8466,9662
'41170," 안양시",'65,"60 - 64세",1995,14065,5934,8131
'41170," 안양시",'70,"65 - 69세",1995,9772,3911,5861
'41170," 안양시",'75,"70 - 74세",1995,7122,2740,4382
'41170," 안양시",'80,"75 - 79세",1995,4062,1388,2674
'41170," 안양시",'85,"80 - 84세",1995,2176,641,1535
'41170," 안양시",'90,"85+ ",1995,1149,263,886
'41171," 만안구",'00,"계",1995,262597,131992,130605
'41171," 만안구",'05,"0 - 4세",1995,24000,12602,11398
'41171," 만안구",'10,"5 - 9세",1995,19361,10109,9252
'41171," 만안구",'15,"10 - 14세",1995,20629,10588,10041
'41171," 만안구",'20,"15 - 19세",1995,19715,9850,9865
'41171," 만안구",'25,"20 - 24세",1995,24897,12045,12852
'41171," 만안구",'30,"25 - 29세",1995,30971,15641,15330
'41171," 만안구",'35,"30 - 34세",1995,29927,15623,14304
'41171," 만안구",'40,"35 - 39세",1995,26479,13857,12622
'41171," 만안구",'45,"40 - 44세",1995,17364,9032,8332
'41171," 만안구",'50,"45 - 49세",1995,12694,6563,6131
'41171," 만안구",'55,"50 - 54세",1995,10670,5306,5364
'41171," 만안구",'60,"55 - 59세",1995,8787,4088,4699
'41171," 만안구",'65,"60 - 64세",1995,6451,2786,3665
'41171," 만안구",'70,"65 - 69세",1995,4293,1723,2570
'41171," 만안구",'75,"70 - 74세",1995,3067,1164,1903
'41171," 만안구",'80,"75 - 79세",1995,1752,601,1151
'41171," 만안구",'85,"80 - 84세",1995,1007,292,715
'41171," 만안구",'90,"85+ ",1995,533,122,411
'41173," 동안구",'00,"계",1995,330545,165449,165096
'41173," 동안구",'05,"0 - 4세",1995,29116,15539,13577
'41173," 동안구",'10,"5 - 9세",1995,30408,15896,14512
'41173," 동안구",'15,"10 - 14세",1995,31278,16265,15013
'41173," 동안구",'20,"15 - 19세",1995,23684,12041,11643
'41173," 동안구",'25,"20 - 24세",1995,23008,11410,11598
'41173," 동안구",'30,"25 - 29세",1995,29511,13770,15741
'41173," 동안구",'35,"30 - 34세",1995,37886,17720,20166
'41173," 동안구",'40,"35 - 39세",1995,41236,20758,20478
'41173," 동안구",'45,"40 - 44세",1995,26368,14663,11705
'41173," 동안구",'50,"45 - 49세",1995,16126,8937,7189
'41173," 동안구",'55,"50 - 54세",1995,11340,5883,5457
'41173," 동안구",'60,"55 - 59세",1995,9341,4378,4963
'41173," 동안구",'65,"60 - 64세",1995,7614,3148,4466
'41173," 동안구",'70,"65 - 69세",1995,5479,2188,3291
'41173," 동안구",'75,"70 - 74세",1995,4055,1576,2479
'41173," 동안구",'80,"75 - 79세",1995,2310,787,1523
'41173," 동안구",'85,"80 - 84세",1995,1169,349,820
'41173," 동안구",'90,"85+ ",1995,616,141,475
'41190," 부천시",'00,"계",1995,779745,394990,384755
'41190," 부천시",'05,"0 - 4세",1995,78302,41327,36975
'41190," 부천시",'10,"5 - 9세",1995,69541,36177,33364
'41190," 부천시",'15,"10 - 14세",1995,66123,33914,32209
'41190," 부천시",'20,"15 - 19세",1995,52726,27209,25517
'41190," 부천시",'25,"20 - 24세",1995,60367,29576,30791
'41190," 부천시",'30,"25 - 29세",1995,86392,42280,44112
'41190," 부천시",'35,"30 - 34세",1995,98792,50263,48529
'41190," 부천시",'40,"35 - 39세",1995,89444,47691,41753
'41190," 부천시",'45,"40 - 44세",1995,52664,28820,23844
'41190," 부천시",'50,"45 - 49세",1995,33179,18268,14911
'41190," 부천시",'55,"50 - 54세",1995,24751,12497,12254
'41190," 부천시",'60,"55 - 59세",1995,21481,9669,11812
'41190," 부천시",'65,"60 - 64세",1995,16956,7008,9948
'41190," 부천시",'70,"65 - 69세",1995,12114,4566,7548
'41190," 부천시",'75,"70 - 74세",1995,8288,3115,5173
'41190," 부천시",'80,"75 - 79세",1995,4851,1603,3248
'41190," 부천시",'85,"80 - 84세",1995,2419,679,1740
'41190," 부천시",'90,"85+ ",1995,1355,328,1027
'41195," 원미구",'00,"계",1995,388384,196953,191431
'41195," 원미구",'05,"0 - 4세",1995,36259,19211,17048
'41195," 원미구",'10,"5 - 9세",1995,35225,18337,16888
'41195," 원미구",'15,"10 - 14세",1995,35532,18343,17189
'41195," 원미구",'20,"15 - 19세",1995,28318,14558,13760
'41195," 원미구",'25,"20 - 24세",1995,29891,14726,15165
'41195," 원미구",'30,"25 - 29세",1995,40176,19736,20440
'41195," 원미구",'35,"30 - 34세",1995,47107,23644,23463
'41195," 원미구",'40,"35 - 39세",1995,45944,23929,22015
'41195," 원미구",'45,"40 - 44세",1995,28646,15681,12965
'41195," 원미구",'50,"45 - 49세",1995,17459,9789,7670
'41195," 원미구",'55,"50 - 54세",1995,12084,6328,5756
'41195," 원미구",'60,"55 - 59세",1995,9933,4564,5369
'41195," 원미구",'65,"60 - 64세",1995,7841,3228,4613
'41195," 원미구",'70,"65 - 69세",1995,5735,2129,3606
'41195," 원미구",'75,"70 - 74세",1995,4026,1524,2502
'41195," 원미구",'80,"75 - 79세",1995,2367,760,1607
'41195," 원미구",'85,"80 - 84세",1995,1200,320,880
'41195," 원미구",'90,"85+ ",1995,641,146,495
'41197," 소사구",'00,"계",1995,209226,105461,103765
'41197," 소사구",'05,"0 - 4세",1995,20542,10715,9827
'41197," 소사구",'10,"5 - 9세",1995,17152,8915,8237
'41197," 소사구",'15,"10 - 14세",1995,17363,8937,8426
'41197," 소사구",'20,"15 - 19세",1995,14636,7569,7067
