"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'42720," 홍천군",'10,"5 - 9세",1997,4819,2449,2370
'42720," 홍천군",'15,"10 - 14세",1997,5279,2638,2641
'42720," 홍천군",'20,"15 - 19세",1997,6583,3385,3198
'42720," 홍천군",'25,"20 - 24세",1997,6765,3698,3067
'42720," 홍천군",'30,"25 - 29세",1997,6026,3394,2632
'42720," 홍천군",'35,"30 - 34세",1997,5645,3077,2568
'42720," 홍천군",'40,"35 - 39세",1997,6593,3522,3071
'42720," 홍천군",'45,"40 - 44세",1997,5088,2759,2329
'42720," 홍천군",'50,"45 - 49세",1997,3172,1672,1500
'42720," 홍천군",'55,"50 - 54세",1997,3610,1718,1892
'42720," 홍천군",'60,"55 - 59세",1997,4752,2312,2440
'42720," 홍천군",'65,"60 - 64세",1997,4377,2025,2352
'42720," 홍천군",'70,"65 - 69세",1997,2817,1079,1738
'42720," 홍천군",'75,"70 - 74세",1997,2075,873,1202
'42720," 홍천군",'80,"75 - 79세",1997,1457,604,853
'42720," 홍천군",'85,"80 - 84세",1997,929,373,556
'42720," 홍천군",'90,"85+ ",1997,479,148,331
'42730," 횡성군",'00,"계",1997,47081,24014,23067
'42730," 횡성군",'05,"0 - 4세",1997,2567,1367,1200
'42730," 횡성군",'10,"5 - 9세",1997,2562,1346,1216
'42730," 횡성군",'15,"10 - 14세",1997,3129,1679,1450
'42730," 횡성군",'20,"15 - 19세",1997,4135,2039,2096
'42730," 횡성군",'25,"20 - 24세",1997,4363,2428,1935
'42730," 횡성군",'30,"25 - 29세",1997,3612,2117,1495
'42730," 횡성군",'35,"30 - 34세",1997,3112,1712,1400
'42730," 횡성군",'40,"35 - 39세",1997,3882,2096,1786
'42730," 횡성군",'45,"40 - 44세",1997,3085,1681,1404
'42730," 횡성군",'50,"45 - 49세",1997,2122,1103,1019
'42730," 횡성군",'55,"50 - 54세",1997,2402,1151,1251
'42730," 횡성군",'60,"55 - 59세",1997,3337,1633,1704
'42730," 횡성군",'65,"60 - 64세",1997,2979,1371,1608
'42730," 횡성군",'70,"65 - 69세",1997,2087,796,1291
'42730," 횡성군",'75,"70 - 74세",1997,1539,633,906
'42730," 횡성군",'80,"75 - 79세",1997,1081,467,614
'42730," 횡성군",'85,"80 - 84세",1997,713,265,448
'42730," 횡성군",'90,"85+ ",1997,374,130,244
'42750," 영월군",'00,"계",1997,50498,25478,25020
'42750," 영월군",'05,"0 - 4세",1997,2633,1369,1264
'42750," 영월군",'10,"5 - 9세",1997,2831,1480,1351
'42750," 영월군",'15,"10 - 14세",1997,3340,1676,1664
'42750," 영월군",'20,"15 - 19세",1997,4974,2527,2447
'42750," 영월군",'25,"20 - 24세",1997,4945,2763,2182
'42750," 영월군",'30,"25 - 29세",1997,3692,2111,1581
'42750," 영월군",'35,"30 - 34세",1997,3321,1779,1542
'42750," 영월군",'40,"35 - 39세",1997,3961,2116,1845
'42750," 영월군",'45,"40 - 44세",1997,3247,1743,1504
'42750," 영월군",'50,"45 - 49세",1997,2631,1319,1312
'42750," 영월군",'55,"50 - 54세",1997,2666,1280,1386
'42750," 영월군",'60,"55 - 59세",1997,3684,1778,1906
'42750," 영월군",'65,"60 - 64세",1997,3011,1376,1635
'42750," 영월군",'70,"65 - 69세",1997,2027,794,1233
'42750," 영월군",'75,"70 - 74세",1997,1605,646,959
'42750," 영월군",'80,"75 - 79세",1997,1078,414,664
'42750," 영월군",'85,"80 - 84세",1997,565,218,347
'42750," 영월군",'90,"85+ ",1997,287,89,198
'42760," 평창군",'00,"계",1997,48811,24733,24078
'42760," 평창군",'05,"0 - 4세",1997,2684,1421,1263
'42760," 평창군",'10,"5 - 9세",1997,2789,1437,1352
'42760," 평창군",'15,"10 - 14세",1997,3262,1623,1639
'42760," 평창군",'20,"15 - 19세",1997,4710,2340,2370
'42760," 평창군",'25,"20 - 24세",1997,4853,2581,2272
'42760," 평창군",'30,"25 - 29세",1997,3846,2218,1628
'42760," 평창군",'35,"30 - 34세",1997,3306,1786,1520
'42760," 평창군",'40,"35 - 39세",1997,4122,2222,1900
'42760," 평창군",'45,"40 - 44세",1997,3201,1780,1421
'42760," 평창군",'50,"45 - 49세",1997,2373,1176,1197
'42760," 평창군",'55,"50 - 54세",1997,2534,1285,1249
'42760," 평창군",'60,"55 - 59세",1997,3502,1734,1768
'42760," 평창군",'65,"60 - 64세",1997,2617,1186,1431
'42760," 평창군",'70,"65 - 69세",1997,1759,663,1096
'42760," 평창군",'75,"70 - 74세",1997,1358,538,820
'42760," 평창군",'80,"75 - 79세",1997,983,415,568
'42760," 평창군",'85,"80 - 84세",1997,578,208,370
'42760," 평창군",'90,"85+ ",1997,334,120,214
'42770," 정선군",'00,"계",1997,54668,28250,26418
'42770," 정선군",'05,"0 - 4세",1997,2394,1265,1129
'42770," 정선군",'10,"5 - 9세",1997,2901,1528,1373
'42770," 정선군",'15,"10 - 14세",1997,4053,2054,1999
'42770," 정선군",'20,"15 - 19세",1997,6495,3358,3137
'42770," 정선군",'25,"20 - 24세",1997,5886,3355,2531
'42770," 정선군",'30,"25 - 29세",1997,3677,2162,1515
'42770," 정선군",'35,"30 - 34세",1997,3108,1664,1444
'42770," 정선군",'40,"35 - 39세",1997,4339,2241,2098
'42770," 정선군",'45,"40 - 44세",1997,3840,2109,1731
'42770," 정선군",'50,"45 - 49세",1997,3275,1681,1594
'42770," 정선군",'55,"50 - 54세",1997,3238,1680,1558
'42770," 정선군",'60,"55 - 59세",1997,3736,1907,1829
'42770," 정선군",'65,"60 - 64세",1997,2762,1272,1490
'42770," 정선군",'70,"65 - 69세",1997,1934,777,1157
'42770," 정선군",'75,"70 - 74세",1997,1381,555,826
'42770," 정선군",'80,"75 - 79세",1997,922,371,551
'42770," 정선군",'85,"80 - 84세",1997,495,190,305
'42770," 정선군",'90,"85+ ",1997,232,81,151
'42780," 철원군",'00,"계",1997,54194,27612,26582
'42780," 철원군",'05,"0 - 4세",1997,3682,1917,1765
'42780," 철원군",'10,"5 - 9세",1997,3833,1959,1874
'42780," 철원군",'15,"10 - 14세",1997,3724,1919,1805
'42780," 철원군",'20,"15 - 19세",1997,4753,2426,2327
'42780," 철원군",'25,"20 - 24세",1997,4726,2628,2098
'42780," 철원군",'30,"25 - 29세",1997,4554,2581,1973
'42780," 철원군",'35,"30 - 34세",1997,4383,2308,2075
'42780," 철원군",'40,"35 - 39세",1997,4831,2503,2328
'42780," 철원군",'45,"40 - 44세",1997,3873,2041,1832
'42780," 철원군",'50,"45 - 49세",1997,2505,1216,1289
'42780," 철원군",'55,"50 - 54세",1997,3012,1509,1503
'42780," 철원군",'60,"55 - 59세",1997,3307,1599,1708
'42780," 철원군",'65,"60 - 64세",1997,2271,1061,1210
'42780," 철원군",'70,"65 - 69세",1997,1663,698,965
'42780," 철원군",'75,"70 - 74세",1997,1251,473,778
'42780," 철원군",'80,"75 - 79세",1997,986,424,562
'42780," 철원군",'85,"80 - 84세",1997,507,208,299
'42780," 철원군",'90,"85+ ",1997,333,142,191
'42790," 화천군",'00,"계",1997,25627,13222,12405
'42790," 화천군",'05,"0 - 4세",1997,2011,1034,977
'42790," 화천군",'10,"5 - 9세",1997,1762,927,835
'42790," 화천군",'15,"10 - 14세",1997,1621,816,805
'42790," 화천군",'20,"15 - 19세",1997,1750,909,841
'42790," 화천군",'25,"20 - 24세",1997,2064,1192,872
'42790," 화천군",'30,"25 - 29세",1997,2435,1357,1078
'42790," 화천군",'35,"30 - 34세",1997,2208,1194,1014
'42790," 화천군",'40,"35 - 39세",1997,2194,1196,998
'42790," 화천군",'45,"40 - 44세",1997,1680,978,702
'42790," 화천군",'50,"45 - 49세",1997,986,459,527
'42790," 화천군",'55,"50 - 54세",1997,1282,655,627
'42790," 화천군",'60,"55 - 59세",1997,1794,823,971
'42790," 화천군",'65,"60 - 64세",1997,1308,624,684
'42790," 화천군",'70,"65 - 69세",1997,863,355,508
'42790," 화천군",'75,"70 - 74세",1997,675,291,384
'42790," 화천군",'80,"75 - 79세",1997,528,234,294
'42790," 화천군",'85,"80 - 84세",1997,264,94,170
'42790," 화천군",'90,"85+ ",1997,202,84,118
'42800," 양구군",'00,"계",1997,23778,12176,11602
'42800," 양구군",'05,"0 - 4세",1997,1707,950,757
'42800," 양구군",'10,"5 - 9세",1997,1759,887,872
'42800," 양구군",'15,"10 - 14세",1997,1652,827,825
'42800," 양구군",'20,"15 - 19세",1997,1842,945,897
'42800," 양구군",'25,"20 - 24세",1997,1935,1089,846
'42800," 양구군",'30,"25 - 29세",1997,2106,1133,973
'42800," 양구군",'35,"30 - 34세",1997,1911,1011,900
'42800," 양구군",'40,"35 - 39세",1997,2231,1176,1055
'42800," 양구군",'45,"40 - 44세",1997,1663,976,687
'42800," 양구군",'50,"45 - 49세",1997,888,449,439
'42800," 양구군",'55,"50 - 54세",1997,1185,574,611
'42800," 양구군",'60,"55 - 59세",1997,1499,712,787
'42800," 양구군",'65,"60 - 64세",1997,1120,527,593
'42800," 양구군",'70,"65 - 69세",1997,770,300,470
'42800," 양구군",'75,"70 - 74세",1997,621,252,369
'42800," 양구군",'80,"75 - 79세",1997,460,196,264
'42800," 양구군",'85,"80 - 84세",1997,272,116,156
'42800," 양구군",'90,"85+ ",1997,157,56,101
'42810," 인제군",'00,"계",1997,34187,17483,16704
'42810," 인제군",'05,"0 - 4세",1997,2529,1325,1204
'42810," 인제군",'10,"5 - 9세",1997,2455,1289,1166
'42810," 인제군",'15,"10 - 14세",1997,2421,1194,1227
'42810," 인제군",'20,"15 - 19세",1997,2748,1376,1372
'42810," 인제군",'25,"20 - 24세",1997,2952,1620,1332
'42810," 인제군",'30,"25 - 29세",1997,3009,1658,1351
'42810," 인제군",'35,"30 - 34세",1997,2796,1446,1350
'42810," 인제군",'40,"35 - 39세",1997,3189,1693,1496
'42810," 인제군",'45,"40 - 44세",1997,2337,1333,1004
'42810," 인제군",'50,"45 - 49세",1997,1341,669,672
'42810," 인제군",'55,"50 - 54세",1997,1681,876,805
'42810," 인제군",'60,"55 - 59세",1997,2092,983,1109
'42810," 인제군",'65,"60 - 64세",1997,1519,732,787
'42810," 인제군",'70,"65 - 69세",1997,1087,410,677
'42810," 인제군",'75,"70 - 74세",1997,880,385,495
'42810," 인제군",'80,"75 - 79세",1997,604,271,333
'42810," 인제군",'85,"80 - 84세",1997,340,129,211
'42810," 인제군",'90,"85+ ",1997,207,94,113
'42820," 고성군",'00,"계",1997,37384,18775,18609
'42820," 고성군",'05,"0 - 4세",1997,1997,1017,980
'42820," 고성군",'10,"5 - 9세",1997,2175,1144,1031
'42820," 고성군",'15,"10 - 14세",1997,2422,1241,1181
'42820," 고성군",'20,"15 - 19세",1997,3463,1799,1664
'42820," 고성군",'25,"20 - 24세",1997,3423,1879,1544
'42820," 고성군",'30,"25 - 29세",1997,2964,1709,1255
'42820," 고성군",'35,"30 - 34세",1997,2587,1338,1249
'42820," 고성군",'40,"35 - 39세",1997,3125,1715,1410
'42820," 고성군",'45,"40 - 44세",1997,2639,1438,1201
'42820," 고성군",'50,"45 - 49세",1997,1918,927,991
'42820," 고성군",'55,"50 - 54세",1997,2232,1048,1184
'42820," 고성군",'60,"55 - 59세",1997,2585,1270,1315
'42820," 고성군",'65,"60 - 64세",1997,1843,834,1009
'42820," 고성군",'70,"65 - 69세",1997,1335,478,857
'42820," 고성군",'75,"70 - 74세",1997,1147,382,765
'42820," 고성군",'80,"75 - 79세",1997,843,345,498
'42820," 고성군",'85,"80 - 84세",1997,461,155,306
'42820," 고성군",'90,"85+ ",1997,225,56,169
'42830," 양양군",'00,"계",1997,30919,15429,15490
'42830," 양양군",'05,"0 - 4세",1997,1643,836,807
'42830," 양양군",'10,"5 - 9세",1997,1716,883,833
'42830," 양양군",'15,"10 - 14세",1997,1948,974,974
'42830," 양양군",'20,"15 - 19세",1997,2906,1499,1407
'42830," 양양군",'25,"20 - 24세",1997,2989,1606,1383
'42830," 양양군",'30,"25 - 29세",1997,2344,1317,1027
'42830," 양양군",'35,"30 - 34세",1997,1977,1043,934
'42830," 양양군",'40,"35 - 39세",1997,2412,1257,1155
'42830," 양양군",'45,"40 - 44세",1997,2079,1071,1008
'42830," 양양군",'50,"45 - 49세",1997,1601,777,824
'42830," 양양군",'55,"50 - 54세",1997,1988,965,1023
'42830," 양양군",'60,"55 - 59세",1997,2259,1127,1132
'42830," 양양군",'65,"60 - 64세",1997,1650,841,809
'42830," 양양군",'70,"65 - 69세",1997,1097,434,663
'42830," 양양군",'75,"70 - 74세",1997,976,357,619
'42830," 양양군",'80,"75 - 79세",1997,699,263,436
'42830," 양양군",'85,"80 - 84세",1997,401,107,294
'42830," 양양군",'90,"85+ ",1997,234,72,162
'43,"충청북도",'00,"계",1997,1470776,739652,731124
'43,"충청북도",'05,"0 - 4세",1997,108236,57393,50843
'43,"충청북도",'10,"5 - 9세",1997,102313,54280,48033
'43,"충청북도",'15,"10 - 14세",1997,107055,55306,51749
'43,"충청북도",'20,"15 - 19세",1997,131966,67530,64436
'43,"충청북도",'25,"20 - 24세",1997,135982,71237,64745
'43,"충청북도",'30,"25 - 29세",1997,135120,70850,64270
'43,"충청북도",'35,"30 - 34세",1997,120222,62463,57759
'43,"충청북도",'40,"35 - 39세",1997,132175,68658,63517
'43,"충청북도",'45,"40 - 44세",1997,103581,53803,49778
'43,"충청북도",'50,"45 - 49세",1997,72454,37161,35293
'43,"충청북도",'55,"50 - 54세",1997,63456,30975,32481
'43,"충청북도",'60,"55 - 59세",1997,74918,35441,39477
'43,"충청북도",'65,"60 - 64세",1997,65312,29453,35859
'43,"충청북도",'70,"65 - 69세",1997,44544,17727,26817
'43,"충청북도",'75,"70 - 74세",1997,31774,12775,18999
'43,"충청북도",'80,"75 - 79세",1997,22193,8525,13668
'43,"충청북도",'85,"80 - 84세",1997,12404,4240,8164
'43,"충청북도",'90,"85+ ",1997,7071,1835,5236
'43110," 청주시",'00,"계",1997,544115,271225,272890
'43110," 청주시",'05,"0 - 4세",1997,46940,24804,22136
'43110," 청주시",'10,"5 - 9세",1997,44579,23823,20756
'43110," 청주시",'15,"10 - 14세",1997,43934,22936,20998
'43110," 청주시",'20,"15 - 19세",1997,49189,25253,23936
'43110," 청주시",'25,"20 - 24세",1997,49421,24229,25192
'43110," 청주시",'30,"25 - 29세",1997,55514,27211,28303
'43110," 청주시",'35,"30 - 34세",1997,51317,25609,25708
'43110," 청주시",'40,"35 - 39세",1997,55610,27976,27634
'43110," 청주시",'45,"40 - 44세",1997,41745,21351,20394
'43110," 청주시",'50,"45 - 49세",1997,26293,13455,12838
'43110," 청주시",'55,"50 - 54세",1997,20411,10182,10229
'43110," 청주시",'60,"55 - 59세",1997,18987,9147,9840
'43110," 청주시",'65,"60 - 64세",1997,14607,6563,8044
'43110," 청주시",'70,"65 - 69세",1997,9593,3542,6051
'43110," 청주시",'75,"70 - 74세",1997,6784,2411,4373
'43110," 청주시",'80,"75 - 79세",1997,4791,1600,3191
'43110," 청주시",'85,"80 - 84세",1997,2791,788,2003
'43110," 청주시",'90,"85+ ",1997,1609,345,1264
'43111," 상당구",'00,"계",1997,232093,115334,116759
'43111," 상당구",'05,"0 - 4세",1997,18641,9866,8775
'43111," 상당구",'10,"5 - 9세",1997,18574,9943,8631
'43111," 상당구",'15,"10 - 14세",1997,18898,9759,9139
'43111," 상당구",'20,"15 - 19세",1997,21472,10961,10511
'43111," 상당구",'25,"20 - 24세",1997,20836,10412,10424
'43111," 상당구",'30,"25 - 29세",1997,22254,10963,11291
'43111," 상당구",'35,"30 - 34세",1997,20808,10360,10448
'43111," 상당구",'40,"35 - 39세",1997,23471,11650,11821
'43111," 상당구",'45,"40 - 44세",1997,18057,9207,8850
'43111," 상당구",'50,"45 - 49세",1997,11488,5874,5614
'43111," 상당구",'55,"50 - 54세",1997,9411,4619,4792
'43111," 상당구",'60,"55 - 59세",1997,9146,4387,4759
'43111," 상당구",'65,"60 - 64세",1997,7097,3221,3876
'43111," 상당구",'70,"65 - 69세",1997,4508,1714,2794
'43111," 상당구",'75,"70 - 74세",1997,3105,1130,1975
'43111," 상당구",'80,"75 - 79세",1997,2215,731,1484
'43111," 상당구",'85,"80 - 84세",1997,1325,375,950
'43111," 상당구",'90,"85+ ",1997,787,162,625
'43113," 흥덕구",'00,"계",1997,312022,155891,156131
'43113," 흥덕구",'05,"0 - 4세",1997,28299,14938,13361
'43113," 흥덕구",'10,"5 - 9세",1997,26005,13880,12125
'43113," 흥덕구",'15,"10 - 14세",1997,25036,13177,11859
'43113," 흥덕구",'20,"15 - 19세",1997,27717,14292,13425
'43113," 흥덕구",'25,"20 - 24세",1997,28585,13817,14768
'43113," 흥덕구",'30,"25 - 29세",1997,33260,16248,17012
'43113," 흥덕구",'35,"30 - 34세",1997,30509,15249,15260
'43113," 흥덕구",'40,"35 - 39세",1997,32139,16326,15813
'43113," 흥덕구",'45,"40 - 44세",1997,23688,12144,11544
'43113," 흥덕구",'50,"45 - 49세",1997,14805,7581,7224
'43113," 흥덕구",'55,"50 - 54세",1997,11000,5563,5437
'43113," 흥덕구",'60,"55 - 59세",1997,9841,4760,5081
'43113," 흥덕구",'65,"60 - 64세",1997,7510,3342,4168
'43113," 흥덕구",'70,"65 - 69세",1997,5085,1828,3257
'43113," 흥덕구",'75,"70 - 74세",1997,3679,1281,2398
'43113," 흥덕구",'80,"75 - 79세",1997,2576,869,1707
'43113," 흥덕구",'85,"80 - 84세",1997,1466,413,1053
'43113," 흥덕구",'90,"85+ ",1997,822,183,639
'43130," 충주시",'00,"계",1997,217638,109723,107915
'43130," 충주시",'05,"0 - 4세",1997,15688,8347,7341
'43130," 충주시",'10,"5 - 9세",1997,15285,8154,7131
'43130," 충주시",'15,"10 - 14세",1997,15984,8257,7727
'43130," 충주시",'20,"15 - 19세",1997,19239,9944,9295
'43130," 충주시",'25,"20 - 24세",1997,20077,10759,9318
'43130," 충주시",'30,"25 - 29세",1997,20092,10606,9486
'43130," 충주시",'35,"30 - 34세",1997,17942,9279,8663
'43130," 충주시",'40,"35 - 39세",1997,19906,10265,9641
'43130," 충주시",'45,"40 - 44세",1997,15235,7903,7332
'43130," 충주시",'50,"45 - 49세",1997,10482,5278,5204
'43130," 충주시",'55,"50 - 54세",1997,9486,4563,4923
'43130," 충주시",'60,"55 - 59세",1997,11551,5538,6013
'43130," 충주시",'65,"60 - 64세",1997,9535,4305,5230
'43130," 충주시",'70,"65 - 69세",1997,6471,2475,3996
'43130," 충주시",'75,"70 - 74세",1997,4637,1936,2701
'43130," 충주시",'80,"75 - 79세",1997,3288,1249,2039
'43130," 충주시",'85,"80 - 84세",1997,1799,603,1196
'43130," 충주시",'90,"85+ ",1997,941,262,679
'43150," 제천시",'00,"계",1997,147901,74598,73303
'43150," 제천시",'05,"0 - 4세",1997,9875,5273,4602
'43150," 제천시",'10,"5 - 9세",1997,9643,5089,4554
'43150," 제천시",'15,"10 - 14세",1997,11221,5757,5464
'43150," 제천시",'20,"15 - 19세",1997,14497,7423,7074
'43150," 제천시",'25,"20 - 24세",1997,13585,7302,6283
'43150," 제천시",'30,"25 - 29세",1997,12502,6594,5908
'43150," 제천시",'35,"30 - 34세",1997,11244,5771,5473
'43150," 제천시",'40,"35 - 39세",1997,13756,7032,6724
'43150," 제천시",'45,"40 - 44세",1997,11168,5746,5422
'43150," 제천시",'50,"45 - 49세",1997,8005,4148,3857
'43150," 제천시",'55,"50 - 54세",1997,6802,3329,3473
'43150," 제천시",'60,"55 - 59세",1997,7973,3862,4111
'43150," 제천시",'65,"60 - 64세",1997,6396,2966,3430
'43150," 제천시",'70,"65 - 69세",1997,4154,1665,2489
'43150," 제천시",'75,"70 - 74세",1997,3154,1263,1891
'43150," 제천시",'80,"75 - 79세",1997,2115,829,1286
'43150," 제천시",'85,"80 - 84세",1997,1138,373,765
'43150," 제천시",'90,"85+ ",1997,673,176,497
'43710," 청원군",'00,"계",1997,121794,61944,59850
'43710," 청원군",'05,"0 - 4세",1997,8290,4389,3901
'43710," 청원군",'10,"5 - 9세",1997,6907,3629,3278
'43710," 청원군",'15,"10 - 14세",1997,7365,3792,3573
'43710," 청원군",'20,"15 - 19세",1997,10818,5597,5221
'43710," 청원군",'25,"20 - 24세",1997,12010,6480,5530
'43710," 청원군",'30,"25 - 29세",1997,11529,6419,5110
'43710," 청원군",'35,"30 - 34세",1997,9209,5191,4018
'43710," 청원군",'40,"35 - 39세",1997,9096,5061,4035
'43710," 청원군",'45,"40 - 44세",1997,7586,4002,3584
'43710," 청원군",'50,"45 - 49세",1997,5865,3005,2860
'43710," 청원군",'55,"50 - 54세",1997,5455,2635,2820
'43710," 청원군",'60,"55 - 59세",1997,7366,3429,3937
'43710," 청원군",'65,"60 - 64세",1997,7244,3217,4027
'43710," 청원군",'70,"65 - 69세",1997,5037,2088,2949
'43710," 청원군",'75,"70 - 74세",1997,3328,1352,1976
'43710," 청원군",'80,"75 - 79세",1997,2475,961,1514
'43710," 청원군",'85,"80 - 84세",1997,1402,501,901
'43710," 청원군",'90,"85+ ",1997,812,196,616
'43720," 보은군",'00,"계",1997,45980,23131,22849
'43720," 보은군",'05,"0 - 4세",1997,2170,1136,1034
'43720," 보은군",'10,"5 - 9세",1997,2386,1242,1144
'43720," 보은군",'15,"10 - 14세",1997,2942,1530,1412
'43720," 보은군",'20,"15 - 19세",1997,4087,2038,2049
'43720," 보은군",'25,"20 - 24세",1997,4300,2379,1921
'43720," 보은군",'30,"25 - 29세",1997,3030,1829,1201
'43720," 보은군",'35,"30 - 34세",1997,2532,1382,1150
'43720," 보은군",'40,"35 - 39세",1997,3222,1717,1505
'43720," 보은군",'45,"40 - 44세",1997,2867,1534,1333
'43720," 보은군",'50,"45 - 49세",1997,2355,1234,1121
'43720," 보은군",'55,"50 - 54세",1997,2431,1140,1291
'43720," 보은군",'60,"55 - 59세",1997,3474,1594,1880
'43720," 보은군",'65,"60 - 64세",1997,3424,1571,1853
'43720," 보은군",'70,"65 - 69세",1997,2554,1074,1480
'43720," 보은군",'75,"70 - 74세",1997,1804,781,1023
'43720," 보은군",'80,"75 - 79세",1997,1249,543,706
'43720," 보은군",'85,"80 - 84세",1997,713,262,451
'43720," 보은군",'90,"85+ ",1997,440,145,295
'43730," 옥천군",'00,"계",1997,63075,31656,31419
'43730," 옥천군",'05,"0 - 4세",1997,3427,1857,1570
'43730," 옥천군",'10,"5 - 9세",1997,3238,1714,1524
'43730," 옥천군",'15,"10 - 14세",1997,4066,2045,2021
'43730," 옥천군",'20,"15 - 19세",1997,6182,3148,3034
'43730," 옥천군",'25,"20 - 24세",1997,6298,3422,2876
'43730," 옥천군",'30,"25 - 29세",1997,4880,2790,2090
'43730," 옥천군",'35,"30 - 34세",1997,3775,2078,1697
'43730," 옥천군",'40,"35 - 39세",1997,4416,2327,2089
'43730," 옥천군",'45,"40 - 44세",1997,4048,2105,1943
'43730," 옥천군",'50,"45 - 49세",1997,3447,1735,1712
'43730," 옥천군",'55,"50 - 54세",1997,3096,1459,1637
'43730," 옥천군",'60,"55 - 59세",1997,4306,1947,2359
'43730," 옥천군",'65,"60 - 64세",1997,4297,1936,2361
'43730," 옥천군",'70,"65 - 69세",1997,2860,1194,1666
'43730," 옥천군",'75,"70 - 74세",1997,2091,937,1154
'43730," 옥천군",'80,"75 - 79세",1997,1437,571,866
'43730," 옥천군",'85,"80 - 84세",1997,733,282,451
'43730," 옥천군",'90,"85+ ",1997,478,109,369
'43740," 영동군",'00,"계",1997,61205,30350,30855
'43740," 영동군",'05,"0 - 4세",1997,3116,1670,1446
'43740," 영동군",'10,"5 - 9세",1997,3214,1715,1499
'43740," 영동군",'15,"10 - 14세",1997,3974,2052,1922
'43740," 영동군",'20,"15 - 19세",1997,5663,2859,2804
'43740," 영동군",'25,"20 - 24세",1997,5874,3320,2554
'43740," 영동군",'30,"25 - 29세",1997,4301,2441,1860
'43740," 영동군",'35,"30 - 34세",1997,3440,1824,1616
'43740," 영동군",'40,"35 - 39세",1997,4310,2223,2087
'43740," 영동군",'45,"40 - 44세",1997,3802,1972,1830
'43740," 영동군",'50,"45 - 49세",1997,3310,1611,1699
'43740," 영동군",'55,"50 - 54세",1997,3222,1472,1750
'43740," 영동군",'60,"55 - 59세",1997,4619,2109,2510
'43740," 영동군",'65,"60 - 64세",1997,4236,1876,2360
'43740," 영동군",'70,"65 - 69세",1997,3004,1291,1713
'43740," 영동군",'75,"70 - 74세",1997,2330,956,1374
'43740," 영동군",'80,"75 - 79세",1997,1531,581,950
'43740," 영동군",'85,"80 - 84세",1997,789,261,528
'43740," 영동군",'90,"85+ ",1997,470,117,353
'43750," 진천군",'00,"계",1997,59031,30104,28927
'43750," 진천군",'05,"0 - 4세",1997,4622,2448,2174
'43750," 진천군",'10,"5 - 9세",1997,4056,2099,1957
'43750," 진천군",'15,"10 - 14세",1997,3856,1993,1863
'43750," 진천군",'20,"15 - 19세",1997,4590,2304,2286
'43750," 진천군",'25,"20 - 24세",1997,5284,2815,2469
'43750," 진천군",'30,"25 - 29세",1997,5403,2955,2448
'43750," 진천군",'35,"30 - 34세",1997,4929,2715,2214
'43750," 진천군",'40,"35 - 39세",1997,4927,2732,2195
'43750," 진천군",'45,"40 - 44세",1997,3773,2014,1759
'43750," 진천군",'50,"45 - 49세",1997,2603,1398,1205
'43750," 진천군",'55,"50 - 54세",1997,2539,1262,1277
'43750," 진천군",'60,"55 - 59세",1997,3395,1571,1824
'43750," 진천군",'65,"60 - 64세",1997,3308,1503,1805
'43750," 진천군",'70,"65 - 69세",1997,2177,870,1307
'43750," 진천군",'75,"70 - 74세",1997,1529,611,918
'43750," 진천군",'80,"75 - 79세",1997,1143,467,676
'43750," 진천군",'85,"80 - 84세",1997,603,258,345
'43750," 진천군",'90,"85+ ",1997,294,89,205
'43760," 괴산군",'00,"계",1997,47068,23793,23275
'43760," 괴산군",'05,"0 - 4세",1997,2062,1074,988
'43760," 괴산군",'10,"5 - 9세",1997,2100,1109,991
'43760," 괴산군",'15,"10 - 14세",1997,2889,1420,1469
'43760," 괴산군",'20,"15 - 19세",1997,4217,2173,2044
'43760," 괴산군",'25,"20 - 24세",1997,4584,2609,1975
'43760," 괴산군",'30,"25 - 29세",1997,3195,2001,1194
'43760," 괴산군",'35,"30 - 34세",1997,2536,1406,1130
'43760," 괴산군",'40,"35 - 39세",1997,3111,1745,1366
'43760," 괴산군",'45,"40 - 44세",1997,2917,1525,1392
'43760," 괴산군",'50,"45 - 49세",1997,2417,1297,1120
'43760," 괴산군",'55,"50 - 54세",1997,2667,1272,1395
'43760," 괴산군",'60,"55 - 59세",1997,3774,1742,2032
'43760," 괴산군",'65,"60 - 64세",1997,3668,1660,2008
'43760," 괴산군",'70,"65 - 69세",1997,2567,1034,1533
'43760," 괴산군",'75,"70 - 74세",1997,1838,767,1071
'43760," 괴산군",'80,"75 - 79세",1997,1336,545,791
'43760," 괴산군",'85,"80 - 84세",1997,742,287,455
'43760," 괴산군",'90,"85+ ",1997,448,127,321
'43770," 음성군",'00,"계",1997,87104,44664,42440
'43770," 음성군",'05,"0 - 4세",1997,6797,3657,3140
'43770," 음성군",'10,"5 - 9세",1997,6059,3138,2921
'43770," 음성군",'15,"10 - 14세",1997,5598,2862,2736
'43770," 음성군",'20,"15 - 19세",1997,6589,3273,3316
'43770," 음성군",'25,"20 - 24세",1997,7426,4014,3412
'43770," 음성군",'30,"25 - 29세",1997,8017,4363,3654
'43770," 음성군",'35,"30 - 34세",1997,7460,4068,3392
'43770," 음성군",'40,"35 - 39세",1997,7625,4291,3334
'43770," 음성군",'45,"40 - 44세",1997,5372,2957,2415
