"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'42170," 동해시",'85,"80 - 84세",1996,692,198,494
'42170," 동해시",'90,"85+ ",1996,321,80,241
'42190," 태백시",'00,"계",1996,62436,31819,30617
'42190," 태백시",'05,"0 - 4세",1996,3212,1717,1495
'42190," 태백시",'10,"5 - 9세",1996,3652,1912,1740
'42190," 태백시",'15,"10 - 14세",1996,5369,2748,2621
'42190," 태백시",'20,"15 - 19세",1996,7452,3737,3715
'42190," 태백시",'25,"20 - 24세",1996,6398,3524,2874
'42190," 태백시",'30,"25 - 29세",1996,4559,2462,2097
'42190," 태백시",'35,"30 - 34세",1996,4265,2146,2119
'42190," 태백시",'40,"35 - 39세",1996,5661,2864,2797
'42190," 태백시",'45,"40 - 44세",1996,4859,2480,2379
'42190," 태백시",'50,"45 - 49세",1996,3914,1997,1917
'42190," 태백시",'55,"50 - 54세",1996,3791,1979,1812
'42190," 태백시",'60,"55 - 59세",1996,3452,1737,1715
'42190," 태백시",'65,"60 - 64세",1996,2410,1216,1194
'42190," 태백시",'70,"65 - 69세",1996,1415,601,814
'42190," 태백시",'75,"70 - 74세",1996,972,380,592
'42190," 태백시",'80,"75 - 79세",1996,614,200,414
'42190," 태백시",'85,"80 - 84세",1996,294,84,210
'42190," 태백시",'90,"85+ ",1996,147,35,112
'42210," 속초시",'00,"계",1996,82472,40802,41670
'42210," 속초시",'05,"0 - 4세",1996,6278,3340,2938
'42210," 속초시",'10,"5 - 9세",1996,6095,3226,2869
'42210," 속초시",'15,"10 - 14세",1996,6410,3258,3152
'42210," 속초시",'20,"15 - 19세",1996,6966,3535,3431
'42210," 속초시",'25,"20 - 24세",1996,6626,3425,3201
'42210," 속초시",'30,"25 - 29세",1996,7619,3753,3866
'42210," 속초시",'35,"30 - 34세",1996,7817,3896,3921
'42210," 속초시",'40,"35 - 39세",1996,8717,4396,4321
'42210," 속초시",'45,"40 - 44세",1996,6184,3249,2935
'42210," 속초시",'50,"45 - 49세",1996,3897,1948,1949
'42210," 속초시",'55,"50 - 54세",1996,3984,1896,2088
'42210," 속초시",'60,"55 - 59세",1996,3669,1708,1961
'42210," 속초시",'65,"60 - 64세",1996,2634,1091,1543
'42210," 속초시",'70,"65 - 69세",1996,2077,687,1390
'42210," 속초시",'75,"70 - 74세",1996,1688,680,1008
'42210," 속초시",'80,"75 - 79세",1996,1035,453,582
'42210," 속초시",'85,"80 - 84세",1996,512,178,334
'42210," 속초시",'90,"85+ ",1996,264,83,181
'42230," 삼척시",'00,"계",1996,87303,44088,43215
'42230," 삼척시",'05,"0 - 4세",1996,4557,2355,2202
'42230," 삼척시",'10,"5 - 9세",1996,4792,2521,2271
'42230," 삼척시",'15,"10 - 14세",1996,6787,3386,3401
'42230," 삼척시",'20,"15 - 19세",1996,9718,4926,4792
'42230," 삼척시",'25,"20 - 24세",1996,9466,5413,4053
'42230," 삼척시",'30,"25 - 29세",1996,6697,3874,2823
'42230," 삼척시",'35,"30 - 34세",1996,5652,3039,2613
'42230," 삼척시",'40,"35 - 39세",1996,7090,3590,3500
'42230," 삼척시",'45,"40 - 44세",1996,5854,3022,2832
'42230," 삼척시",'50,"45 - 49세",1996,4657,2410,2247
'42230," 삼척시",'55,"50 - 54세",1996,4875,2368,2507
'42230," 삼척시",'60,"55 - 59세",1996,5115,2429,2686
'42230," 삼척시",'65,"60 - 64세",1996,4267,1965,2302
'42230," 삼척시",'70,"65 - 69세",1996,2983,1153,1830
'42230," 삼척시",'75,"70 - 74세",1996,2248,816,1432
'42230," 삼척시",'80,"75 - 79세",1996,1434,514,920
'42230," 삼척시",'85,"80 - 84세",1996,734,219,515
'42230," 삼척시",'90,"85+ ",1996,377,88,289
'42720," 홍천군",'00,"계",1996,75493,38321,37172
'42720," 홍천군",'05,"0 - 4세",1996,4565,2389,2176
'42720," 홍천군",'10,"5 - 9세",1996,4811,2413,2398
'42720," 홍천군",'15,"10 - 14세",1996,5726,2877,2849
'42720," 홍천군",'20,"15 - 19세",1996,6817,3493,3324
'42720," 홍천군",'25,"20 - 24세",1996,7098,3910,3188
'42720," 홍천군",'30,"25 - 29세",1996,6062,3421,2641
'42720," 홍천군",'35,"30 - 34세",1996,5815,3177,2638
'42720," 홍천군",'40,"35 - 39세",1996,6595,3503,3092
'42720," 홍천군",'45,"40 - 44세",1996,4952,2721,2231
'42720," 홍천군",'50,"45 - 49세",1996,2816,1435,1381
'42720," 홍천군",'55,"50 - 54세",1996,3785,1798,1987
'42720," 홍천군",'60,"55 - 59세",1996,4851,2394,2457
'42720," 홍천군",'65,"60 - 64세",1996,4032,1749,2283
'42720," 홍천군",'70,"65 - 69세",1996,2661,1041,1620
'42720," 홍천군",'75,"70 - 74세",1996,2153,937,1216
'42720," 홍천군",'80,"75 - 79세",1996,1424,575,849
'42720," 홍천군",'85,"80 - 84세",1996,857,339,518
'42720," 홍천군",'90,"85+ ",1996,473,149,324
'42730," 횡성군",'00,"계",1996,48112,24523,23589
'42730," 횡성군",'05,"0 - 4세",1996,2597,1392,1205
'42730," 횡성군",'10,"5 - 9세",1996,2632,1404,1228
'42730," 횡성군",'15,"10 - 14세",1996,3373,1778,1595
'42730," 횡성군",'20,"15 - 19세",1996,4244,2098,2146
'42730," 횡성군",'25,"20 - 24세",1996,4757,2640,2117
'42730," 횡성군",'30,"25 - 29세",1996,3706,2134,1572
'42730," 횡성군",'35,"30 - 34세",1996,3321,1833,1488
'42730," 횡성군",'40,"35 - 39세",1996,3978,2139,1839
'42730," 횡성군",'45,"40 - 44세",1996,3031,1692,1339
'42730," 횡성군",'50,"45 - 49세",1996,1920,977,943
'42730," 횡성군",'55,"50 - 54세",1996,2550,1206,1344
'42730," 횡성군",'60,"55 - 59세",1996,3407,1685,1722
'42730," 횡성군",'65,"60 - 64세",1996,2821,1241,1580
'42730," 횡성군",'70,"65 - 69세",1996,2035,781,1254
'42730," 횡성군",'75,"70 - 74세",1996,1599,681,918
'42730," 횡성군",'80,"75 - 79세",1996,1093,471,622
'42730," 횡성군",'85,"80 - 84세",1996,667,251,416
'42730," 횡성군",'90,"85+ ",1996,381,120,261
'42750," 영월군",'00,"계",1996,51787,26083,25704
'42750," 영월군",'05,"0 - 4세",1996,2679,1415,1264
'42750," 영월군",'10,"5 - 9세",1996,2843,1449,1394
'42750," 영월군",'15,"10 - 14세",1996,3830,1930,1900
'42750," 영월군",'20,"15 - 19세",1996,5273,2643,2630
'42750," 영월군",'25,"20 - 24세",1996,5250,2956,2294
'42750," 영월군",'30,"25 - 29세",1996,3791,2163,1628
'42750," 영월군",'35,"30 - 34세",1996,3480,1859,1621
'42750," 영월군",'40,"35 - 39세",1996,4056,2146,1910
'42750," 영월군",'45,"40 - 44세",1996,3238,1724,1514
'42750," 영월군",'50,"45 - 49세",1996,2464,1193,1271
'42750," 영월군",'55,"50 - 54세",1996,2921,1414,1507
'42750," 영월군",'60,"55 - 59세",1996,3624,1754,1870
'42750," 영월군",'65,"60 - 64세",1996,2889,1287,1602
'42750," 영월군",'70,"65 - 69세",1996,1966,793,1173
'42750," 영월군",'75,"70 - 74세",1996,1655,658,997
'42750," 영월군",'80,"75 - 79세",1996,1014,412,602
'42750," 영월군",'85,"80 - 84세",1996,550,210,340
'42750," 영월군",'90,"85+ ",1996,264,77,187
'42760," 평창군",'00,"계",1996,49361,25075,24286
'42760," 평창군",'05,"0 - 4세",1996,2710,1452,1258
'42760," 평창군",'10,"5 - 9세",1996,2762,1413,1349
'42760," 평창군",'15,"10 - 14세",1996,3665,1825,1840
'42760," 평창군",'20,"15 - 19세",1996,4924,2446,2478
'42760," 평창군",'25,"20 - 24세",1996,5097,2782,2315
'42760," 평창군",'30,"25 - 29세",1996,3829,2176,1653
'42760," 평창군",'35,"30 - 34세",1996,3535,1901,1634
'42760," 평창군",'40,"35 - 39세",1996,4097,2216,1881
'42760," 평창군",'45,"40 - 44세",1996,3080,1681,1399
'42760," 평창군",'50,"45 - 49세",1996,2176,1107,1069
'42760," 평창군",'55,"50 - 54세",1996,2702,1362,1340
'42760," 평창군",'60,"55 - 59세",1996,3472,1737,1735
'42760," 평창군",'65,"60 - 64세",1996,2400,1033,1367
'42760," 평창군",'70,"65 - 69세",1996,1671,634,1037
'42760," 평창군",'75,"70 - 74세",1996,1388,569,819
'42760," 평창군",'80,"75 - 79세",1996,966,405,561
'42760," 평창군",'85,"80 - 84세",1996,569,214,355
'42760," 평창군",'90,"85+ ",1996,318,122,196
'42770," 정선군",'00,"계",1996,57350,29615,27735
'42770," 정선군",'05,"0 - 4세",1996,2494,1337,1157
'42770," 정선군",'10,"5 - 9세",1996,3255,1701,1554
'42770," 정선군",'15,"10 - 14세",1996,4783,2407,2376
'42770," 정선군",'20,"15 - 19세",1996,7046,3608,3438
'42770," 정선군",'25,"20 - 24세",1996,6180,3542,2638
'42770," 정선군",'30,"25 - 29세",1996,3790,2193,1597
'42770," 정선군",'35,"30 - 34세",1996,3406,1807,1599
'42770," 정선군",'40,"35 - 39세",1996,4696,2461,2235
'42770," 정선군",'45,"40 - 44세",1996,3923,2108,1815
'42770," 정선군",'50,"45 - 49세",1996,3207,1673,1534
'42770," 정선군",'55,"50 - 54세",1996,3506,1825,1681
'42770," 정선군",'60,"55 - 59세",1996,3598,1831,1767
'42770," 정선군",'65,"60 - 64세",1996,2671,1199,1472
'42770," 정선군",'70,"65 - 69세",1996,1840,736,1104
'42770," 정선군",'75,"70 - 74세",1996,1402,578,824
'42770," 정선군",'80,"75 - 79세",1996,872,351,521
'42770," 정선군",'85,"80 - 84세",1996,454,179,275
'42770," 정선군",'90,"85+ ",1996,227,79,148
'42780," 철원군",'00,"계",1996,54295,27638,26657
'42780," 철원군",'05,"0 - 4세",1996,3770,1993,1777
'42780," 철원군",'10,"5 - 9세",1996,3675,1828,1847
'42780," 철원군",'15,"10 - 14세",1996,4045,2118,1927
'42780," 철원군",'20,"15 - 19세",1996,4765,2414,2351
'42780," 철원군",'25,"20 - 24세",1996,5084,2828,2256
'42780," 철원군",'30,"25 - 29세",1996,4579,2504,2075
'42780," 철원군",'35,"30 - 34세",1996,4432,2343,2089
'42780," 철원군",'40,"35 - 39세",1996,4772,2486,2286
'42780," 철원군",'45,"40 - 44세",1996,3523,1812,1711
'42780," 철원군",'50,"45 - 49세",1996,2585,1297,1288
'42780," 철원군",'55,"50 - 54세",1996,3132,1561,1571
'42780," 철원군",'60,"55 - 59세",1996,3161,1530,1631
'42780," 철원군",'65,"60 - 64세",1996,2086,990,1096
'42780," 철원군",'70,"65 - 69세",1996,1603,645,958
'42780," 철원군",'75,"70 - 74세",1996,1296,516,780
'42780," 철원군",'80,"75 - 79세",1996,990,434,556
'42780," 철원군",'85,"80 - 84세",1996,476,192,284
'42780," 철원군",'90,"85+ ",1996,321,147,174
'42790," 화천군",'00,"계",1996,26010,13451,12559
'42790," 화천군",'05,"0 - 4세",1996,1972,1055,917
'42790," 화천군",'10,"5 - 9세",1996,1814,930,884
'42790," 화천군",'15,"10 - 14세",1996,1742,871,871
'42790," 화천군",'20,"15 - 19세",1996,1784,924,860
'42790," 화천군",'25,"20 - 24세",1996,2292,1324,968
'42790," 화천군",'30,"25 - 29세",1996,2528,1408,1120
'42790," 화천군",'35,"30 - 34세",1996,2289,1243,1046
'42790," 화천군",'40,"35 - 39세",1996,2211,1187,1024
'42790," 화천군",'45,"40 - 44세",1996,1579,916,663
'42790," 화천군",'50,"45 - 49세",1996,959,449,510
'42790," 화천군",'55,"50 - 54세",1996,1421,718,703
'42790," 화천군",'60,"55 - 59세",1996,1750,814,936
'42790," 화천군",'65,"60 - 64세",1996,1175,561,614
'42790," 화천군",'70,"65 - 69세",1996,852,345,507
'42790," 화천군",'75,"70 - 74세",1996,680,286,394
'42790," 화천군",'80,"75 - 79세",1996,510,235,275
'42790," 화천군",'85,"80 - 84세",1996,276,109,167
'42790," 화천군",'90,"85+ ",1996,176,76,100
'42800," 양구군",'00,"계",1996,24047,12270,11777
'42800," 양구군",'05,"0 - 4세",1996,1700,938,762
'42800," 양구군",'10,"5 - 9세",1996,1776,883,893
'42800," 양구군",'15,"10 - 14세",1996,1781,896,885
'42800," 양구군",'20,"15 - 19세",1996,1865,964,901
'42800," 양구군",'25,"20 - 24세",1996,2083,1160,923
'42800," 양구군",'30,"25 - 29세",1996,2156,1154,1002
'42800," 양구군",'35,"30 - 34세",1996,2050,1078,972
'42800," 양구군",'40,"35 - 39세",1996,2189,1163,1026
'42800," 양구군",'45,"40 - 44세",1996,1517,882,635
'42800," 양구군",'50,"45 - 49세",1996,884,420,464
'42800," 양구군",'55,"50 - 54세",1996,1337,641,696
'42800," 양구군",'60,"55 - 59세",1996,1432,711,721
'42800," 양구군",'65,"60 - 64세",1996,1013,450,563
'42800," 양구군",'70,"65 - 69세",1996,792,304,488
'42800," 양구군",'75,"70 - 74세",1996,628,262,366
'42800," 양구군",'80,"75 - 79세",1996,460,207,253
'42800," 양구군",'85,"80 - 84세",1996,247,105,142
'42800," 양구군",'90,"85+ ",1996,137,52,85
'42810," 인제군",'00,"계",1996,34670,17749,16921
'42810," 인제군",'05,"0 - 4세",1996,2565,1361,1204
'42810," 인제군",'10,"5 - 9세",1996,2502,1293,1209
'42810," 인제군",'15,"10 - 14세",1996,2618,1317,1301
'42810," 인제군",'20,"15 - 19세",1996,2793,1376,1417
'42810," 인제군",'25,"20 - 24세",1996,3145,1772,1373
'42810," 인제군",'30,"25 - 29세",1996,3001,1626,1375
'42810," 인제군",'35,"30 - 34세",1996,3016,1575,1441
'42810," 인제군",'40,"35 - 39세",1996,3172,1694,1478
'42810," 인제군",'45,"40 - 44세",1996,2217,1247,970
'42810," 인제군",'50,"45 - 49세",1996,1255,606,649
'42810," 인제군",'55,"50 - 54세",1996,1807,933,874
'42810," 인제군",'60,"55 - 59세",1996,2045,999,1046
'42810," 인제군",'65,"60 - 64세",1996,1448,657,791
'42810," 인제군",'70,"65 - 69세",1996,1074,393,681
'42810," 인제군",'75,"70 - 74세",1996,890,419,471
'42810," 인제군",'80,"75 - 79세",1996,590,261,329
'42810," 인제군",'85,"80 - 84세",1996,339,139,200
'42810," 인제군",'90,"85+ ",1996,193,81,112
'42820," 고성군",'00,"계",1996,38142,19089,19053
'42820," 고성군",'05,"0 - 4세",1996,2054,1081,973
'42820," 고성군",'10,"5 - 9세",1996,2231,1160,1071
'42820," 고성군",'15,"10 - 14세",1996,2736,1424,1312
'42820," 고성군",'20,"15 - 19세",1996,3594,1847,1747
'42820," 고성군",'25,"20 - 24세",1996,3678,2004,1674
'42820," 고성군",'30,"25 - 29세",1996,2966,1662,1304
'42820," 고성군",'35,"30 - 34세",1996,2720,1409,1311
'42820," 고성군",'40,"35 - 39세",1996,3183,1720,1463
'42820," 고성군",'45,"40 - 44세",1996,2595,1374,1221
'42820," 고성군",'50,"45 - 49세",1996,1832,868,964
'42820," 고성군",'55,"50 - 54세",1996,2393,1148,1245
'42820," 고성군",'60,"55 - 59세",1996,2538,1234,1304
'42820," 고성군",'65,"60 - 64세",1996,1629,719,910
'42820," 고성군",'70,"65 - 69세",1996,1386,492,894
'42820," 고성군",'75,"70 - 74세",1996,1149,428,721
'42820," 고성군",'80,"75 - 79세",1996,816,326,490
'42820," 고성군",'85,"80 - 84세",1996,448,145,303
'42820," 고성군",'90,"85+ ",1996,194,48,146
'42830," 양양군",'00,"계",1996,30906,15381,15525
'42830," 양양군",'05,"0 - 4세",1996,1599,851,748
'42830," 양양군",'10,"5 - 9세",1996,1722,858,864
'42830," 양양군",'15,"10 - 14세",1996,2214,1117,1097
'42830," 양양군",'20,"15 - 19세",1996,2992,1511,1481
'42830," 양양군",'25,"20 - 24세",1996,3031,1634,1397
'42830," 양양군",'30,"25 - 29세",1996,2281,1290,991
'42830," 양양군",'35,"30 - 34세",1996,2033,1033,1000
'42830," 양양군",'40,"35 - 39세",1996,2377,1228,1149
'42830," 양양군",'45,"40 - 44세",1996,2029,1017,1012
'42830," 양양군",'50,"45 - 49세",1996,1569,786,783
'42830," 양양군",'55,"50 - 54세",1996,2093,1012,1081
'42830," 양양군",'60,"55 - 59세",1996,2163,1098,1065
'42830," 양양군",'65,"60 - 64세",1996,1481,744,737
'42830," 양양군",'70,"65 - 69세",1996,1082,419,663
'42830," 양양군",'75,"70 - 74세",1996,991,381,610
'42830," 양양군",'80,"75 - 79세",1996,667,234,433
'42830," 양양군",'85,"80 - 84세",1996,375,108,267
'42830," 양양군",'90,"85+ ",1996,207,60,147
'43,"충청북도",'00,"계",1996,1454524,731686,722838
'43,"충청북도",'05,"0 - 4세",1996,107355,57462,49893
'43,"충청북도",'10,"5 - 9세",1996,98733,51982,46751
'43,"충청북도",'15,"10 - 14세",1996,113587,58477,55110
'43,"충청북도",'20,"15 - 19세",1996,132065,67359,64706
'43,"충청북도",'25,"20 - 24세",1996,138761,73049,65712
'43,"충청북도",'30,"25 - 29세",1996,134764,70472,64292
'43,"충청북도",'35,"30 - 34세",1996,120042,62877,57165
'43,"충청북도",'40,"35 - 39세",1996,128810,66710,62100
'43,"충청북도",'45,"40 - 44세",1996,97900,50673,47227
'43,"충청북도",'50,"45 - 49세",1996,67773,34816,32957
'43,"충청북도",'55,"50 - 54세",1996,67121,32498,34623
'43,"충청북도",'60,"55 - 59세",1996,71645,33970,37675
'43,"충청북도",'65,"60 - 64세",1996,62384,27650,34734
'43,"충청북도",'70,"65 - 69세",1996,42626,17030,25596
'43,"충청북도",'75,"70 - 74세",1996,31620,12875,18745
'43,"충청북도",'80,"75 - 79세",1996,20749,8028,12721
'43,"충청북도",'85,"80 - 84세",1996,11957,4044,7913
'43,"충청북도",'90,"85+ ",1996,6632,1714,4918
'43110," 청주시",'00,"계",1996,530836,264529,266307
'43110," 청주시",'05,"0 - 4세",1996,46782,24996,21786
'43110," 청주시",'10,"5 - 9세",1996,42260,22354,19906
'43110," 청주시",'15,"10 - 14세",1996,45703,23883,21820
'43110," 청주시",'20,"15 - 19세",1996,47992,24539,23453
'43110," 청주시",'25,"20 - 24세",1996,49248,24091,25157
'43110," 청주시",'30,"25 - 29세",1996,54879,26709,28170
'43110," 청주시",'35,"30 - 34세",1996,51074,25829,25245
'43110," 청주시",'40,"35 - 39세",1996,53658,26866,26792
'43110," 청주시",'45,"40 - 44세",1996,38763,19899,18864
'43110," 청주시",'50,"45 - 49세",1996,24408,12465,11943
'43110," 청주시",'55,"50 - 54세",1996,20470,10228,10242
'43110," 청주시",'60,"55 - 59세",1996,17536,8400,9136
'43110," 청주시",'65,"60 - 64세",1996,13585,5956,7629
'43110," 청주시",'70,"65 - 69세",1996,9128,3398,5730
'43110," 청주시",'75,"70 - 74세",1996,6682,2378,4304
'43110," 청주시",'80,"75 - 79세",1996,4431,1462,2969
'43110," 청주시",'85,"80 - 84세",1996,2705,752,1953
'43110," 청주시",'90,"85+ ",1996,1532,324,1208
'43111," 상당구",'00,"계",1996,231220,114982,116238
'43111," 상당구",'05,"0 - 4세",1996,19526,10463,9063
'43111," 상당구",'10,"5 - 9세",1996,17891,9426,8465
'43111," 상당구",'15,"10 - 14세",1996,19982,10336,9646
'43111," 상당구",'20,"15 - 19세",1996,20889,10772,10117
'43111," 상당구",'25,"20 - 24세",1996,21344,10603,10741
'43111," 상당구",'30,"25 - 29세",1996,22762,11069,11693
'43111," 상당구",'35,"30 - 34세",1996,21536,10978,10558
'43111," 상당구",'40,"35 - 39세",1996,23052,11429,11623
'43111," 상당구",'45,"40 - 44세",1996,17071,8738,8333
'43111," 상당구",'50,"45 - 49세",1996,10751,5438,5313
'43111," 상당구",'55,"50 - 54세",1996,9670,4743,4927
'43111," 상당구",'60,"55 - 59세",1996,8559,4098,4461
'43111," 상당구",'65,"60 - 64세",1996,6624,2911,3713
'43111," 상당구",'70,"65 - 69세",1996,4310,1675,2635
'43111," 상당구",'75,"70 - 74세",1996,3102,1109,1993
'43111," 상당구",'80,"75 - 79세",1996,2127,682,1445
'43111," 상당구",'85,"80 - 84세",1996,1281,356,925
'43111," 상당구",'90,"85+ ",1996,743,156,587
'43113," 흥덕구",'00,"계",1996,299616,149547,150069
'43113," 흥덕구",'05,"0 - 4세",1996,27256,14533,12723
'43113," 흥덕구",'10,"5 - 9세",1996,24369,12928,11441
'43113," 흥덕구",'15,"10 - 14세",1996,25721,13547,12174
'43113," 흥덕구",'20,"15 - 19세",1996,27103,13767,13336
'43113," 흥덕구",'25,"20 - 24세",1996,27904,13488,14416
'43113," 흥덕구",'30,"25 - 29세",1996,32117,15640,16477
'43113," 흥덕구",'35,"30 - 34세",1996,29538,14851,14687
'43113," 흥덕구",'40,"35 - 39세",1996,30606,15437,15169
'43113," 흥덕구",'45,"40 - 44세",1996,21692,11161,10531
'43113," 흥덕구",'50,"45 - 49세",1996,13657,7027,6630
'43113," 흥덕구",'55,"50 - 54세",1996,10800,5485,5315
'43113," 흥덕구",'60,"55 - 59세",1996,8977,4302,4675
'43113," 흥덕구",'65,"60 - 64세",1996,6961,3045,3916
'43113," 흥덕구",'70,"65 - 69세",1996,4818,1723,3095
'43113," 흥덕구",'75,"70 - 74세",1996,3580,1269,2311
'43113," 흥덕구",'80,"75 - 79세",1996,2304,780,1524
'43113," 흥덕구",'85,"80 - 84세",1996,1424,396,1028
'43113," 흥덕구",'90,"85+ ",1996,789,168,621
'43130," 충주시",'00,"계",1996,215151,108556,106595
'43130," 충주시",'05,"0 - 4세",1996,15581,8370,7211
'43130," 충주시",'10,"5 - 9세",1996,14681,7759,6922
'43130," 충주시",'15,"10 - 14세",1996,16838,8647,8191
'43130," 충주시",'20,"15 - 19세",1996,19130,9849,9281
'43130," 충주시",'25,"20 - 24세",1996,20783,11173,9610
'43130," 충주시",'30,"25 - 29세",1996,20149,10643,9506
'43130," 충주시",'35,"30 - 34세",1996,17803,9242,8561
'43130," 충주시",'40,"35 - 39세",1996,19461,10074,9387
'43130," 충주시",'45,"40 - 44세",1996,14574,7513,7061
'43130," 충주시",'50,"45 - 49세",1996,9547,4830,4717
'43130," 충주시",'55,"50 - 54세",1996,10059,4866,5193
'43130," 충주시",'60,"55 - 59세",1996,10969,5275,5694
'43130," 충주시",'65,"60 - 64세",1996,9119,3974,5145
'43130," 충주시",'70,"65 - 69세",1996,6023,2352,3671
'43130," 충주시",'75,"70 - 74세",1996,4703,1962,2741
'43130," 충주시",'80,"75 - 79세",1996,3076,1163,1913
'43130," 충주시",'85,"80 - 84세",1996,1762,601,1161
'43130," 충주시",'90,"85+ ",1996,893,263,630
'43150," 제천시",'00,"계",1996,147090,74299,72791
'43150," 제천시",'05,"0 - 4세",1996,9805,5294,4511
'43150," 제천시",'10,"5 - 9세",1996,9579,5034,4545
'43150," 제천시",'15,"10 - 14세",1996,12051,6174,5877
'43150," 제천시",'20,"15 - 19세",1996,14549,7477,7072
'43150," 제천시",'25,"20 - 24세",1996,13920,7489,6431
'43150," 제천시",'30,"25 - 29세",1996,12440,6557,5883
'43150," 제천시",'35,"30 - 34세",1996,11485,5899,5586
'43150," 제천시",'40,"35 - 39세",1996,13656,7006,6650
'43150," 제천시",'45,"40 - 44세",1996,10892,5624,5268
'43150," 제천시",'50,"45 - 49세",1996,7224,3698,3526
'43150," 제천시",'55,"50 - 54세",1996,7100,3468,3632
'43150," 제천시",'60,"55 - 59세",1996,7645,3720,3925
'43150," 제천시",'65,"60 - 64세",1996,5927,2694,3233
'43150," 제천시",'70,"65 - 69세",1996,4009,1592,2417
'43150," 제천시",'75,"70 - 74세",1996,3129,1272,1857
'43150," 제천시",'80,"75 - 79세",1996,1980,772,1208
'43150," 제천시",'85,"80 - 84세",1996,1098,374,724
'43150," 제천시",'90,"85+ ",1996,601,155,446
'43710," 청원군",'00,"계",1996,119843,60953,58890
'43710," 청원군",'05,"0 - 4세",1996,7994,4285,3709
'43710," 청원군",'10,"5 - 9세",1996,6622,3467,3155
'43710," 청원군",'15,"10 - 14세",1996,7889,4033,3856
'43710," 청원군",'20,"15 - 19세",1996,10897,5586,5311
'43710," 청원군",'25,"20 - 24세",1996,12350,6686,5664
'43710," 청원군",'30,"25 - 29세",1996,11362,6377,4985
'43710," 청원군",'35,"30 - 34세",1996,8772,5016,3756
'43710," 청원군",'40,"35 - 39세",1996,8610,4763,3847
'43710," 청원군",'45,"40 - 44세",1996,6976,3625,3351
'43710," 청원군",'50,"45 - 49세",1996,5571,2872,2699
'43710," 청원군",'55,"50 - 54세",1996,6001,2873,3128
'43710," 청원군",'60,"55 - 59세",1996,7231,3354,3877
'43710," 청원군",'65,"60 - 64세",1996,7064,3092,3972
'43710," 청원군",'70,"65 - 69세",1996,4720,1943,2777
'43710," 청원군",'75,"70 - 74세",1996,3425,1438,1987
'43710," 청원군",'80,"75 - 79세",1996,2244,881,1363
'43710," 청원군",'85,"80 - 84세",1996,1330,472,858
'43710," 청원군",'90,"85+ ",1996,785,190,595
'43720," 보은군",'00,"계",1996,47242,23842,23400
'43720," 보은군",'05,"0 - 4세",1996,2243,1190,1053
'43720," 보은군",'10,"5 - 9세",1996,2476,1284,1192
'43720," 보은군",'15,"10 - 14세",1996,3260,1676,1584
'43720," 보은군",'20,"15 - 19세",1996,4329,2143,2186
'43720," 보은군",'25,"20 - 24세",1996,4541,2556,1985
'43720," 보은군",'30,"25 - 29세",1996,3145,1914,1231
'43720," 보은군",'35,"30 - 34세",1996,2704,1483,1221
'43720," 보은군",'40,"35 - 39세",1996,3304,1757,1547
'43720," 보은군",'45,"40 - 44세",1996,2808,1492,1316
'43720," 보은군",'50,"45 - 49세",1996,2366,1236,1130
'43720," 보은군",'55,"50 - 54세",1996,2625,1193,1432
'43720," 보은군",'60,"55 - 59세",1996,3495,1620,1875
'43720," 보은군",'65,"60 - 64세",1996,3401,1578,1823
'43720," 보은군",'70,"65 - 69세",1996,2482,1034,1448
'43720," 보은군",'75,"70 - 74세",1996,1783,775,1008
'43720," 보은군",'80,"75 - 79세",1996,1141,503,638
'43720," 보은군",'85,"80 - 84세",1996,715,270,445
'43720," 보은군",'90,"85+ ",1996,424,138,286
'43730," 옥천군",'00,"계",1996,63703,31958,31745
'43730," 옥천군",'05,"0 - 4세",1996,3360,1785,1575
'43730," 옥천군",'10,"5 - 9세",1996,3222,1719,1503
'43730," 옥천군",'15,"10 - 14세",1996,4566,2287,2279
'43730," 옥천군",'20,"15 - 19세",1996,6364,3247,3117
'43730," 옥천군",'25,"20 - 24세",1996,6642,3641,3001
'43730," 옥천군",'30,"25 - 29세",1996,4899,2796,2103
'43730," 옥천군",'35,"30 - 34세",1996,3807,2083,1724
'43730," 옥천군",'40,"35 - 39세",1996,4399,2288,2111
'43730," 옥천군",'45,"40 - 44세",1996,3903,1996,1907
'43730," 옥천군",'50,"45 - 49세",1996,3354,1717,1637
'43730," 옥천군",'55,"50 - 54세",1996,3585,1658,1927
'43730," 옥천군",'60,"55 - 59세",1996,4045,1859,2186
'43730," 옥천군",'65,"60 - 64세",1996,4213,1890,2323
'43730," 옥천군",'70,"65 - 69세",1996,2806,1178,1628
'43730," 옥천군",'75,"70 - 74세",1996,2061,938,1123
'43730," 옥천군",'80,"75 - 79세",1996,1293,520,773
'43730," 옥천군",'85,"80 - 84세",1996,731,245,486
'43730," 옥천군",'90,"85+ ",1996,453,111,342
'43740," 영동군",'00,"계",1996,62052,30760,31292
'43740," 영동군",'05,"0 - 4세",1996,3103,1693,1410
'43740," 영동군",'10,"5 - 9세",1996,3242,1717,1525
'43740," 영동군",'15,"10 - 14세",1996,4424,2250,2174
'43740," 영동군",'20,"15 - 19세",1996,5866,2952,2914
'43740," 영동군",'25,"20 - 24세",1996,6139,3502,2637
